age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
18.000	Self-emp-not-inc	132986.000	HS-grad	9.000	Never-married	Farming-fishing	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
57.000	Private	94429.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
26.000	Private	252406.000	HS-grad	9.000	Separated	Adm-clerical	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
26.000	Private	174592.000	Masters	14.000	Never-married	Exec-managerial	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
36.000	Self-emp-not-inc	151322.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	45.000	United-States	>50K
51.000	Private	37237.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	80.000	United-States	>50K
38.000	Private	101192.000	Some-college	10.000	Never-married	Other-service	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
77.000	?	152900.000	5th-6th	3.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	20.000	United-States	<=50K
51.000	Private	94081.000	HS-grad	9.000	Never-married	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	>50K
24.000	Private	329408.000	11th	7.000	Never-married	Handlers-cleaners	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
35.000	Private	106028.000	HS-grad	9.000	Divorced	Farming-fishing	Not-in-family	White	Male	0.000	0.000	65.000	United-States	<=50K
35.000	?	164866.000	10th	6.000	Divorced	?	Not-in-family	White	Male	0.000	0.000	99.000	United-States	<=50K
51.000	Self-emp-inc	167793.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024.000	0.000	40.000	United-States	>50K
28.000	Private	138692.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
37.000	Private	173968.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Private	228320.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
23.000	Private	96585.000	HS-grad	9.000	Never-married	Handlers-cleaners	Not-in-family	White	Male	0.000	0.000	30.000	United-States	<=50K
42.000	Private	156580.000	Bachelors	13.000	Married-civ-spouse	Sales	Wife	White	Female	0.000	0.000	40.000	Puerto-Rico	<=50K
58.000	Private	210673.000	Some-college	10.000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000	0.000	40.000	United-States	>50K
52.000	Local-gov	137753.000	HS-grad	9.000	Married-civ-spouse	Other-service	Wife	Black	Female	0.000	0.000	20.000	United-States	<=50K
29.000	Private	29865.000	HS-grad	9.000	Divorced	Sales	Not-in-family	Amer-Indian-Eskimo	Female	0.000	0.000	50.000	United-States	<=50K
27.000	Private	196044.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
28.000	Private	308995.000	Some-college	10.000	Never-married	Adm-clerical	Own-child	Black	Female	0.000	0.000	40.000	Jamaica	<=50K
59.000	Private	159008.000	Assoc-acdm	12.000	Married-civ-spouse	Craft-repair	Husband	White	Male	7298.000	0.000	20.000	United-States	>50K
28.000	Private	362491.000	HS-grad	9.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	94395.000	Some-college	10.000	Never-married	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
20.000	Private	320047.000	10th	6.000	Married-spouse-absent	Handlers-cleaners	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
54.000	Private	98535.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
65.000	Private	183170.000	HS-grad	9.000	Divorced	Other-service	Not-in-family	White	Male	0.000	0.000	25.000	United-States	<=50K
18.000	?	331511.000	Some-college	10.000	Never-married	?	Own-child	White	Male	0.000	0.000	30.000	United-States	<=50K
38.000	Private	195686.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
29.000	Private	178244.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
27.000	Private	127833.000	HS-grad	9.000	Never-married	Adm-clerical	Own-child	Black	Female	0.000	0.000	40.000	United-States	<=50K
36.000	Private	269722.000	Masters	14.000	Married-civ-spouse	Other-service	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
55.000	State-gov	136819.000	HS-grad	9.000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
22.000	Private	205604.000	5th-6th	3.000	Never-married	Machine-op-inspct	Not-in-family	White	Male	0.000	0.000	30.000	Mexico	<=50K
28.000	Private	132078.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
20.000	Private	234880.000	Some-college	10.000	Never-married	Sales	Own-child	White	Female	0.000	0.000	30.000	United-States	<=50K
24.000	Private	196816.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	3908.000	0.000	40.000	United-States	<=50K
36.000	Private	237943.000	Masters	14.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024.000	0.000	50.000	United-States	>50K
68.000	Self-emp-inc	140852.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
49.000	Self-emp-not-inc	105614.000	HS-grad	9.000	Divorced	Sales	Not-in-family	White	Male	0.000	0.000	50.000	United-States	>50K
18.000	Private	83492.000	7th-8th	4.000	Never-married	Machine-op-inspct	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
50.000	Self-emp-not-inc	225772.000	Doctorate	16.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	60.000	United-States	>50K
37.000	Private	242713.000	12th	8.000	Separated	Priv-house-serv	Unmarried	Black	Female	0.000	0.000	40.000	United-States	<=50K
60.000	Private	355865.000	Masters	14.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
43.000	Private	173316.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Self-emp-inc	35662.000	Doctorate	16.000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000	0.000	70.000	United-States	>50K
17.000	Private	297246.000	11th	7.000	Never-married	Priv-house-serv	Own-child	White	Female	0.000	0.000	9.000	United-States	<=50K
43.000	Private	108945.000	Some-college	10.000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000	0.000	50.000	United-States	<=50K
39.000	Private	112158.000	Some-college	10.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	26.000	?	<=50K
21.000	Self-emp-not-inc	57298.000	Some-college	10.000	Never-married	Adm-clerical	Own-child	White	Female	0.000	0.000	15.000	United-States	<=50K
42.000	Self-emp-not-inc	115323.000	Doctorate	16.000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000	0.000	7.000	?	<=50K
48.000	Self-emp-not-inc	164582.000	Some-college	10.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	7298.000	0.000	60.000	United-States	>50K
56.000	Private	295067.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	White	Male	14084.000	0.000	45.000	United-States	>50K
21.000	Private	177265.000	Assoc-acdm	12.000	Never-married	Other-service	Own-child	White	Female	0.000	0.000	30.000	United-States	<=50K
28.000	Local-gov	336543.000	Assoc-acdm	12.000	Married-civ-spouse	Protective-serv	Husband	Asian-Pac-Islander	Male	0.000	0.000	40.000	Hong	>50K
39.000	Self-emp-not-inc	52870.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
40.000	Private	316820.000	7th-8th	4.000	Married-civ-spouse	Sales	Husband	White	Male	4064.000	0.000	40.000	United-States	<=50K
38.000	Local-gov	200153.000	Assoc-acdm	12.000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
59.000	Private	453067.000	Some-college	10.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	36.000	United-States	>50K
51.000	Federal-gov	27166.000	HS-grad	9.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
19.000	Private	299598.000	HS-grad	9.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	16.000	United-States	<=50K
23.000	Private	122048.000	HS-grad	9.000	Never-married	Machine-op-inspct	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
31.000	Private	345277.000	Bachelors	13.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
42.000	Private	113147.000	Assoc-acdm	12.000	Married-civ-spouse	Prof-specialty	Husband	Black	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Private	34007.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
45.000	Private	255014.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	55.000	United-States	>50K
34.000	Private	152667.000	Some-college	10.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	35.000	United-States	<=50K
21.000	Private	231053.000	HS-grad	9.000	Never-married	Machine-op-inspct	Own-child	White	Male	0.000	0.000	30.000	United-States	<=50K
34.000	Private	103651.000	Some-college	10.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
55.000	Self-emp-inc	124137.000	Some-college	10.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
30.000	Private	198183.000	Assoc-voc	11.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
29.000	Private	183627.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	3137.000	0.000	48.000	Ireland	<=50K
19.000	Private	466458.000	Some-college	10.000	Never-married	Adm-clerical	Own-child	White	Female	0.000	0.000	20.000	United-States	<=50K
45.000	Self-emp-not-inc	114396.000	Bachelors	13.000	Divorced	Prof-specialty	Not-in-family	White	Male	0.000	0.000	35.000	United-States	<=50K
42.000	Private	186376.000	Bachelors	13.000	Married-civ-spouse	Other-service	Husband	Asian-Pac-Islander	Male	0.000	0.000	72.000	Philippines	>50K
32.000	Private	290964.000	Bachelors	13.000	Never-married	Sales	Not-in-family	White	Female	0.000	1590.000	40.000	United-States	<=50K
90.000	Self-emp-not-inc	282095.000	Some-college	10.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
44.000	State-gov	244974.000	Bachelors	13.000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000	0.000	44.000	United-States	>50K
34.000	Self-emp-not-inc	114691.000	HS-grad	9.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
35.000	Private	107160.000	12th	8.000	Separated	Other-service	Not-in-family	White	Female	0.000	0.000	30.000	United-States	<=50K
39.000	Self-emp-not-inc	142573.000	Some-college	10.000	Never-married	Craft-repair	Not-in-family	White	Male	0.000	0.000	25.000	United-States	<=50K
29.000	Private	203833.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	Black	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	47791.000	HS-grad	9.000	Never-married	Other-service	Unmarried	White	Female	0.000	0.000	32.000	United-States	<=50K
49.000	Private	133729.000	Some-college	10.000	Married-civ-spouse	Other-service	Husband	White	Male	0.000	0.000	17.000	United-States	<=50K
52.000	Self-emp-not-inc	135339.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	Asian-Pac-Islander	Male	0.000	0.000	40.000	?	>50K
54.000	Private	135803.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	15024.000	0.000	60.000	South	>50K
31.000	Private	128591.000	9th	5.000	Divorced	Transport-moving	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
44.000	Private	133853.000	Some-college	10.000	Divorced	Exec-managerial	Not-in-family	White	Female	0.000	0.000	50.000	United-States	<=50K
18.000	?	137363.000	Some-college	10.000	Never-married	?	Own-child	White	Female	0.000	0.000	30.000	United-States	<=50K
27.000	Self-emp-not-inc	243569.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	119156.000	HS-grad	9.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
30.000	Private	391114.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
27.000	Private	252506.000	Some-college	10.000	Divorced	Exec-managerial	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
34.000	State-gov	117503.000	Bachelors	13.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000	0.000	20.000	Italy	<=50K
25.000	State-gov	117833.000	Some-college	10.000	Married-civ-spouse	Exec-managerial	Wife	White	Female	0.000	0.000	19.000	United-States	<=50K
39.000	Private	294183.000	HS-grad	9.000	Divorced	Exec-managerial	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
28.000	Private	394927.000	Some-college	10.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
51.000	Self-emp-not-inc	259323.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	70.000	United-States	<=50K
21.000	?	207988.000	HS-grad	9.000	Married-civ-spouse	?	Other-relative	White	Female	0.000	0.000	35.000	United-States	<=50K
33.000	Private	96635.000	Some-college	10.000	Never-married	Sales	Not-in-family	Asian-Pac-Islander	Male	0.000	0.000	26.000	South	<=50K
27.000	Private	192283.000	Assoc-voc	11.000	Never-married	Handlers-cleaners	Own-child	White	Female	0.000	0.000	38.000	United-States	<=50K
29.000	Private	214881.000	HS-grad	9.000	Never-married	Exec-managerial	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
33.000	State-gov	167474.000	10th	6.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
37.000	Private	110713.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
20.000	Private	201204.000	HS-grad	9.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	197666.000	Bachelors	13.000	Never-married	Exec-managerial	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
29.000	Private	162002.000	HS-grad	9.000	Never-married	Other-service	Own-child	White	Female	0.000	0.000	35.000	United-States	<=50K
31.000	Private	263561.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	2246.000	45.000	United-States	>50K
41.000	Private	224799.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
42.000	Self-emp-not-inc	89942.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
20.000	Private	238685.000	Some-college	10.000	Never-married	Sales	Not-in-family	White	Female	0.000	0.000	30.000	United-States	<=50K
54.000	Private	38795.000	9th	5.000	Separated	Craft-repair	Unmarried	White	Male	0.000	0.000	40.000	United-States	<=50K
55.000	Private	90414.000	Bachelors	13.000	Married-spouse-absent	Craft-repair	Unmarried	White	Female	0.000	0.000	55.000	Ireland	<=50K
21.000	Private	190805.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	32.000	United-States	<=50K
52.000	Private	23780.000	Assoc-voc	11.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	1977.000	45.000	United-States	>50K
19.000	Private	285263.000	HS-grad	9.000	Never-married	Adm-clerical	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
33.000	Private	177331.000	Assoc-voc	11.000	Married-civ-spouse	Craft-repair	Husband	Black	Male	0.000	0.000	40.000	United-States	<=50K
22.000	Private	347530.000	HS-grad	9.000	Separated	Other-service	Unmarried	Black	Female	0.000	0.000	35.000	United-States	<=50K
59.000	Private	230039.000	HS-grad	9.000	Never-married	Exec-managerial	Unmarried	White	Female	0.000	625.000	38.000	United-States	<=50K
17.000	?	210547.000	10th	6.000	Never-married	?	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
31.000	Private	204752.000	12th	8.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	32.000	United-States	<=50K
74.000	Self-emp-not-inc	104001.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
45.000	Private	253116.000	10th	6.000	Divorced	Other-service	Unmarried	Black	Female	0.000	0.000	40.000	United-States	<=50K
36.000	Private	169037.000	HS-grad	9.000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
35.000	Self-emp-inc	202027.000	Some-college	10.000	Divorced	Exec-managerial	Not-in-family	White	Male	0.000	0.000	60.000	United-States	<=50K
45.000	Private	170099.000	Some-college	10.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
42.000	Self-emp-not-inc	212847.000	HS-grad	9.000	Never-married	Farming-fishing	Own-child	White	Male	0.000	0.000	85.000	United-States	<=50K
50.000	State-gov	307392.000	Masters	14.000	Divorced	Prof-specialty	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
39.000	Private	233428.000	HS-grad	9.000	Divorced	Exec-managerial	Other-relative	White	Female	0.000	0.000	40.000	United-States	<=50K
44.000	Private	355728.000	Some-college	10.000	Separated	Exec-managerial	Not-in-family	White	Male	0.000	1980.000	45.000	England	<=50K
52.000	Private	177995.000	1st-4th	2.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	56.000	Mexico	>50K
24.000	Private	283613.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000	0.000	43.000	United-States	<=50K
56.000	Self-emp-inc	184598.000	9th	5.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	99.000	United-States	<=50K
27.000	Private	185647.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
47.000	Self-emp-inc	192894.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	1902.000	45.000	United-States	>50K
